i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
575;0.3;0.5;0.968725003222997;1.32206807383292;0.897488622755363;0.980717008836271;1.39962910729141;1.00484547324678;-0.345920652151108;-0.726911425590515;0.235053703188896;0.00858970452100039;-0.00112490507308394;0.127480581402779;-0.3931485414505;0.240661650896072;0.308155298233032;0.00834362953901291;0.00991855747997761;0.00887020956724882;0.587081789970398;0.209769114851952;0.295753479003906;0.0270234402269125;-0.0232879221439362;0.0354051031172276;0.549030244350433;-0.794355630874634;0.299481779336929;-0.000490481790620834;-0.00815211143344641;0.0305552799254656
576;0.3;0.5;0.969823418531236;1.32367641330829;0.89672370822471;0.985090860437154;1.40029998863727;1.00359621539226;-0.345763176679611;-0.726810812950134;0.248957708477974;-0.00463640969246626;0.00339836929924786;0.143734410405159;-0.392943382263184;0.241864308714867;0.308873921632767;-0.00231789564713836;0.0129223009571433;0.003666264237836;0.591559231281281;0.207825988531113;0.299934655427933;0.0211610067635775;-0.0155929420143366;0.038383986800909;0.548376262187958;-0.794840753078461;0.302654951810837;-0.00666247401386499;-0.00967962853610516;0.0232195984572172
577;0.3;0.5;0.970377926203301;1.32318670746683;0.895972469407936;0.988111309181399;1.40255180137994;1.00359380964618;-0.346897512674332;-0.726271569728851;0.265237480401993;-0.0143003612756729;0.00717325881123543;0.147622779011726;-0.393536597490311;0.242984905838966;0.308764278888702;-0.012216086499393;0.0127866361290216;-0.0032238345593214;0.593815445899963;0.20425634086132;0.303419083356857;0.010853223502636;-0.0277541782706976;0.0246566664427519;0.546182572841644;-0.798206448554993;0.304069727659225;-0.00668458361178637;-0.0271438919007778;0.0118399551138282
578;0.3;0.5;0.959886406710838;1.32148641617421;0.896067865181719;0.986331600628825;1.39614317363461;1.00448725129066;-0.348389208316803;-0.725339412689209;0.279786884784698;-0.0154759576544166;0.00804508104920387;0.137816622853279;-0.390896558761597;0.233605340123177;0.305585235357285;-0.00334122381173074;-0.0127853732556105;-0.00274676131084561;0.5948686003685;0.200182631611824;0.304509371519089;-0.00168891123030335;-0.0325594767928123;-0.00132053438574076;0.544304251670837;-0.803031146526337;0.301494300365448;-0.0046880547888577;-0.0498376004397869;-0.0162241626530886
579;0.3;0.5;0.958351961179589;1.31325233689034;0.886950287229826;0.987186726180762;1.39855531600988;1.00698876654683;-0.340540647506714;-0.724570274353027;0.286242097616196;0.0140551989898086;-0.00219772616401315;0.109644114971161;-0.391731262207031;0.232413530349731;0.307323753833771;-0.00168263597879559;-0.00706907454878092;0.0120423743501306;0.594828307628632;0.197230473160744;0.303697437047958;-0.00936978589743376;-0.0310436394065619;-0.0106163518503308;0.542439699172974;-0.808394610881805;0.299416244029999;0.00237069092690945;-0.0525558441877365;-0.0111103970557451
580;0.3;0.5;0.959974549798722;1.30950152298616;0.882584956705112;0.989119331503777;1.40365784987095;1.01040345178923;-0.337620139122009;-0.725798666477203;0.296772450208664;0.0174223091453314;-0.0124284056946635;0.0738452970981598;-0.394495606422424;0.232489556074142;0.306533008813858;-0.0166701730340719;-0.00726954871788621;0.00608175434172154;0.593896448612213;0.194565981626511;0.302006721496582;-0.0158865693956614;-0.0229133311659098;-0.0229168012738228;0.540503680706024;-0.814425766468048;0.299381017684937;0.00544051872566342;-0.053370762616396;0.0162139497697353
581;0.3;0.5;0.962021337645976;1.30812155769759;0.879021087310984;0.988760496775818;1.40654470083944;1.01464057210634;-0.336068689823151;-0.727437555789948;0.303415954113007;0.0143045419827104;-0.0188458673655987;0.0653776377439499;-0.395622551441193;0.232738673686981;0.308272808790207;-0.0056419437751174;0.00868558418005705;0.0160620007663965;0.592381238937378;0.19406270980835;0.299567639827728;-0.0186154544353485;0.00445036636665463;-0.0233374461531639;0.538157224655151;-0.819127917289734;0.302441030740738;-0.000641370948869735;-0.0428365245461464;0.0474683903157711
582;0.3;0.5;0.967125066434739;1.30874091824972;0.875631516841936;0.987600386666169;1.40974689260743;1.01932251907999;-0.335387915372848;-0.7297602891922;0.309493720531464;0.000347832072293386;-0.0267671830952167;0.0590881146490574;-0.396825760602951;0.23541134595871;0.307085275650024;0.00232698325999081;0.0243503786623478;0.00544251594692469;0.589976489543915;0.195714458823204;0.296436816453934;-0.0249457862228155;0.021574791520834;-0.0267326962202787;0.535356521606445;-0.822143614292145;0.308074682950973;-0.00906712468713522;-0.0227177273482084;0.0502705834805965
583;0.3;0.5;0.970957592670956;1.31174265640117;0.876855074368458;0.983453773535735;1.41087174481094;1.02344994350124;-0.339407444000244;-0.73002415895462;0.315342664718628;-0.00632930221036077;-0.0261696055531502;0.0538666807115078;-0.395418435335159;0.239316552877426;0.308397263288498;0.0180676877498627;0.0425694286823273;0.0153970345854759;0.587186515331268;0.198465168476105;0.294080048799515;-0.0238427836447954;0.0291294157505035;-0.0150796221569181;0.532448828220367;-0.823519945144653;0.311107605695724;-0.0137598048895597;-0.00861885491758585;0.0230161622166634
584;0.3;0.5;0.975796750766514;1.31459053793045;0.876485850300261;0.979099707868507;1.41167711437977;1.02762009338968;-0.341260939836502;-0.731640160083771;0.321445614099503;-0.0134497666731477;-0.00942730810493231;0.0544403716921806;-0.393939405679703;0.242733627557755;0.31003749370575;0.0120870424434543;0.0332700647413731;0.0233072340488434;0.584307849407196;0.201885789632797;0.292277127504349;-0.0178851708769798;0.0335494168102741;-0.0041392482817173;0.530311703681946;-0.824314713478088;0.311084061861038;-0.00440755672752857;-0.00315218418836594;-0.00252139568328857
