i;T_Z;k_f;k_f_v;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
28;0.3;15.5;5.2;0.4;0.768830858421111;1.03226916051884;0.982596965004293;0.658508862951867;0.640840123548161;1.29934697128346;-0.247521221637726;-0.810012400150299;0.257629543542862;-0.00327566964551806;-0.0860081613063812;0.0356909185647964;0.336065888404846;-0.309485703706741;0.263117611408234;-0.425711512565613;-0.0414645187556744;0.0155722945928574;-0.0721269026398659;0.207246884703636;0.265790820121765;0.0507299117743969;0.00248835817910731;0.0350738428533077;0.735075294971466;-0.810951113700867;0.25726506114006;-0.146102160215378;-0.020568648353219;0.033972755074501
29;0.3;15.5;5.2;0.4;0.74043000742193;1.0402945168817;0.968992974955;0.64979258216407;0.646944132738218;1.29550034758537;-0.249158829450607;-0.818822979927063;0.261186003684998;-0.0064248014241457;-0.0792472064495087;0.0350625477731228;0.299977630376816;-0.32214829325676;0.26492902636528;-0.373460650444031;-0.0815649628639221;0.0221047587692738;-0.0769845321774483;0.207124724984169;0.268369495868683;-0.0103531172499061;0.00365069159306586;0.0238857455551624;0.719823837280273;-0.814353406429291;0.260801076889038;-0.13114620745182;-0.0158956274390221;0.0315619669854641
30;0.3;15.5;5.2;0.4;0.713396412075503;1.04637543351791;0.957861481913763;0.646575512338868;0.651865264876578;1.29400144149211;-0.251077950000763;-0.827445149421692;0.264706432819366;-0.00925145205110312;-0.0787607133388519;0.0354674980044365;0.266361087560654;-0.336332857608795;0.267925918102264;-0.333009779453278;-0.097574882209301;0.0322376042604446;-0.0859595835208893;0.205820292234421;0.270532608032227;-0.0546114668250084;-0.0117208231240511;0.0215260628610849;0.70672619342804;-0.816964626312256;0.264108806848526;-0.124611154198647;-0.0119272442534566;0.0338744893670082
31;0.3;15.5;5.2;0.4;0.689620164977076;1.05043103485631;0.947177589380436;0.643510239801419;0.656736203254073;1.29147556171133;-0.253194987773895;-0.836394488811493;0.268135786056519;-0.0108655579388142;-0.0822398513555527;0.032792940735817;0.234982669353485;-0.349302560091019;0.271476805210114;-0.308930903673172;-0.0902782529592514;0.0318663865327835;-0.0964728072285652;0.202279433608055;0.272827744483948;-0.07440185546875;-0.0356491096317768;0.0219246316701174;0.693825781345367;-0.819159388542175;0.267481178045273;-0.124228194355965;-0.00804087985306978;0.0325816683471203
32;0.3;15.5;5.2;0.4;0.669987315787824;1.05289201589172;0.937289112910324;0.636690748481697;0.663732790874742;1.28674228271221;-0.255384087562561;-0.84587949514389;0.271279215812683;-0.0114381825551391;-0.0876873806118965;0.0304481647908688;0.20497889816761;-0.359105497598648;0.274388492107391;-0.298957616090775;-0.067135252058506;0.0262145046144724;-0.106158472597599;0.196384057402611;0.275145590305328;-0.0722450390458107;-0.0593750402331352;0.0207133237272501;0.681576192378998;-0.821053802967072;0.270414441823959;-0.12810805439949;-0.00526066357269883;0.0313679948449135
33;0.3;15.5;5.2;0.4;0.653810595481443;1.05449941772065;0.925886737816418;0.624521116761247;0.672658059184373;1.27816179547649;-0.257566213607788;-0.855962693691254;0.274381577968597;-0.0113028455525637;-0.0935618206858635;0.0299900863319635;0.174632102251053;-0.365378439426422;0.276696622371674;-0.301078259944916;-0.0390904955565929;0.0195415019989014;-0.11358218640089;0.188660502433777;0.277125030755997;-0.0553302094340324;-0.0770348832011223;0.0171593278646469;0.667729914188385;-0.82289719581604;0.273654401302338;-0.134204834699631;-0.00458386493846774;0.0312201268970966
34;0.3;15.5;5.2;0.4;0.640705345643787;1.05525004383187;0.913862899941819;0.607108501365258;0.684134851165518;1.26624543490728;-0.25970521569252;-0.866672992706299;0.277428179979324;-0.0104844328016043;-0.0973015651106834;0.0285633448511362;0.143365398049355;-0.368639439344406;0.278509914875031;-0.307583689689636;-0.0145705202594399;0.0161773655563593;-0.118504628539085;0.179087519645691;0.27915558218956;-0.0298553258180618;-0.0864925980567932;0.0172387100756168;0.653199255466461;-0.824830114841461;0.276762992143631;-0.139576971530914;-0.00573351187631488;0.0287819784134626
35;0.3;15.5;5.2;0.4;0.629887297571994;1.05712027981733;0.901274800102834;0.587762735629531;0.697495485101368;1.25300809382529;-0.261725246906281;-0.877363681793213;0.280248165130615;-0.00952103827148676;-0.0984015837311745;0.0276035331189632;0.111358821392059;-0.369853794574738;0.280293166637421;-0.312623113393784;0.00247881538234651;0.0184610839933157;-0.120436429977417;0.1702721118927;0.281067997217178;-0.00942289177328348;-0.087050773203373;0.0185031034052372;0.638142287731171;-0.827018022537231;0.279621213674545;-0.142182528972626;-0.00824486184865236;0.0275097396224737
36;0.3;15.5;5.2;0.4;0.62171976853358;1.06023931594883;0.888918151409009;0.568286802472286;0.712120936137281;1.23954668096967;-0.2637038230896;-0.88868248462677;0.283112585544586;-0.00900440663099289;-0.0990526378154755;0.0260592475533485;0.07916110008955;-0.370050519704819;0.28229883313179;-0.311288475990295;0.0106366910040379;0.0189957991242409;-0.120824158191681;0.161885365843773;0.282982707023621;0.00408869329839945;-0.082364946603775;0.01786801032722;0.623241901397705;-0.82949835062027;0.282345116138458;-0.1418566852808;-0.0111068347468972;0.0254794415086508
37;0.3;15.5;5.2;0.4;0.614224941000371;1.06273439220384;0.876447137249228;0.550644106048425;0.726750625281386;1.22663405450085;-0.265525937080383;-0.898555278778076;0.285360902547836;-0.00817380845546722;-0.0959232077002525;0.0239348690956831;0.0475523732602596;-0.370110154151916;0.284196346998215;-0.303054749965668;0.0116451503708959;0.0181122682988644;-0.120556704699993;0.154244944453239;0.284631788730621;0.0100454855710268;-0.0747257471084595;0.0155170969665051;0.608411967754364;-0.832282185554504;0.284735262393951;-0.138622850179672;-0.0139459436759353;0.0226256605237722
