i;T_Z;k_f;k_f_v;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
20;0.3;15.5;5.2;0.4;1.08669021416672;1.09126988201362;1.11882348878898;0.797780865630885;0.683610123123685;1.40669608985045;-0.214333236217499;-0.695861518383026;0.225235372781754;-0.00279194349423051;-0.0841319561004639;0.051039632409811;0.703865051269531;-0.114649400115013;0.229222491383553;-0.0798929929733276;-0.588996887207031;0.0669334083795548;0.0624429322779179;0.359725952148437;0.223609924316406;-0.749564588069916;-0.162023067474365;0.0706958025693893;0.902104675769806;-0.768884718418121;0.225425183773041;-0.122857563197613;-0.00841107405722141;0.0573077537119389
21;0.3;15.5;5.2;0.4;1.05701817669316;1.07242619222169;1.10509789685222;0.829691655550288;0.655108189643946;1.41500527576258;-0.21513195335865;-0.706190645694733;0.230069845914841;-0.000413402478443459;-0.101981297135353;0.0469159670174122;0.682798862457275;-0.14851002395153;0.233177453279495;-0.253093510866165;-0.28932312130928;0.0224103555083275;0.0133466478437185;0.341614425182343;0.230180233716965;-0.432853788137436;-0.188586473464966;0.0538853779435158;0.888086020946503;-0.770622491836548;0.230427041649818;-0.148358330130577;-0.00936839357018471;0.0453802235424519
22;0.3;15.5;5.2;0.4;1.02706625918209;1.06101136432514;1.0888936019817;0.810782465360322;0.654278398989245;1.40399970221997;-0.215700730681419;-0.717674314975739;0.234641492366791;0.00195893156342208;-0.112090148031712;0.0449891239404678;0.645909547805786;-0.158663734793663;0.234556213021278;-0.410835534334183;-0.056752435863018;0.0201994702219963;-0.00663569010794163;0.3225357234478;0.233596220612526;-0.153939008712769;-0.184816151857376;0.0269136428833008;0.871801137924194;-0.77271032333374;0.234312683343887;-0.168462440371513;-0.0109988627955318;0.0378070808947086
23;0.3;15.5;5.2;0.4;0.995557690456705;1.05597247154615;1.07134157637131;0.758235228474891;0.671503383497045;1.38089746553774;-0.216071411967278;-0.729380488395691;0.239132612943649;0.00384312495589256;-0.112645961344242;0.0441900156438351;0.596879780292511;-0.154710605740547;0.238090306520462;-0.510177314281464;0.0661030784249306;0.0456537678837776;-0.00576736545190215;0.305438369512558;0.237195938825607;0.047350287437439;-0.153280884027481;0.0573343187570572;0.854302167892456;-0.774912595748901;0.238121435046196;-0.178096026182175;-0.01301683858037;0.0385069064795971
24;0.3;15.5;5.2;0.4;0.964197564355083;1.05688789226935;1.05380763948313;0.695253928730954;0.694706868341205;1.35494719345227;-0.21632918715477;-0.740456879138947;0.243401989340782;0.004734898917377;-0.104870155453682;0.0410099849104881;0.54389762878418;-0.147386789321899;0.243476927280426;-0.551367878913879;0.101775333285332;0.0570204555988312;0.00576610863208771;0.292831897735596;0.244978085160255;0.144974574446678;-0.101853549480438;0.0911295041441917;0.836833775043488;-0.777312219142914;0.242195159196854;-0.175614982843399;-0.0147698866203427;0.0411111004650593
25;0.3;15.5;5.2;0.4;0.932608140534713;1.06246722678612;1.03728523164245;0.638890239446764;0.716169727943402;1.33358683495016;-0.2165896743536;-0.750341415405273;0.247376799583435;0.00439315056428313;-0.0921783968806267;0.0385635383427143;0.491612911224365;-0.143540754914284;0.248917728662491;-0.538126289844513;0.0737604722380638;0.04792295768857;0.0184828750789166;0.28579443693161;0.254225969314575;0.154529720544815;-0.0488170720636845;0.0835910588502884;0.820275962352753;-0.77984231710434;0.246609851717949;-0.164206594228745;-0.0155792916193604;0.0430348813533783
26;0.3;15.5;5.2;0.4;0.903040951116864;1.07023247732956;1.02240735588524;0.600094765755851;0.730934715168324;1.3198583980878;-0.216973692178726;-0.758897304534912;0.251049160957336;0.00285178562626243;-0.0787627100944519;0.0354432538151741;0.446024566888809;-0.145777195692062;0.252222537994385;-0.491845190525055;0.0189926158636808;0.0246797893196344;0.0264719724655151;0.283279150724411;0.260384291410446;0.108621425926685;-0.0105495825409889;0.0476913377642632;0.805163562297821;-0.782396972179413;0.250763326883316;-0.148760139942169;-0.0153913637623191;0.038388479501009
27;0.3;15.5;5.2;0.4;0.867314435365827;1.07787917005343;1.00935582460735;0.572794790138561;0.743779056431202;1.31331612187639;-0.217576026916504;-0.766330480575562;0.254618793725967;0.000427813793066889;-0.0677441284060478;0.035498172044754;0.397024810314178;-0.154366314411163;0.254091620445251;-0.427683115005493;-0.0363587737083435;0.0148730259388685;0.0275233052670956;0.283312231302261;0.26296603679657;0.0390733182430267;0.00787071231752634;0.0187221486121416;0.791609883308411;-0.784850180149078;0.254310220479965;-0.132580921053886;-0.01373993139714;0.0325661338865757
28;0.3;15.5;5.2;0.4;0.839276922494144;1.08381589044407;0.997700651090768;0.563012488043878;0.748929141249199;1.31148273569342;-0.218442052602768;-0.77308577299118;0.25857225060463;-0.00232979608699679;-0.0615345947444439;0.0395289249718189;0.360896646976471;-0.16583588719368;0.256192415952682;-0.363226741552353;-0.0695406794548035;0.0233619380742311;0.0219670776277781;0.283730357885361;0.264274746179581;-0.0245102997869253;0.0052135749720037;0.0143319685012102;0.779160380363464;-0.787084877490997;0.257656306028366;-0.120086446404457;-0.0107468711212277;0.032998900860548
29;0.3;15.5;5.2;0.4;0.815722111167366;1.08745387506792;0.98719168325521;0.559455307638686;0.751719719847737;1.31113720240487;-0.219552606344223;-0.779698669910431;0.262553751468658;-0.00475471653044224;-0.0604281090199947;0.0375184714794159;0.330547451972961;-0.177376091480255;0.258872240781784;-0.31686270236969;-0.0771958380937576;0.0268999207764864;0.0123102376237512;0.282749235630035;0.266059726476669;-0.0661707073450089;-0.0128783378750086;0.018548870459199;0.76759535074234;-0.788990080356598;0.261109441518784;-0.113311573863029;-0.0072754081338644;0.0327937789261341
