i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
329;0.3;0.5;1.18984241494041;1.22045908019087;0.069348972224807;0.068106128449925;1.18631233916568;1.22037932195358;-0.146016523241997;-1.0758855342865;0.301819443702698;-0.00168006587773561;0.0106700528413057;-0.000739425071515143;-0.130816474556923;0.113859787583351;0.0120600368827581;0.00237266719341278;-0.0111698880791664;-0.000863746623508632;-0.192034676671028;0.143705666065216;-0.0165845230221748;0.0172146707773209;-0.00869448855519295;-0.463920086622238;-0.0768244490027428;-1.07122325897217;0.30183407664299;-0.00900959968566895;0.012371969409287;-0.000739780371077359
330;0.3;0.5;1.19036480470879;1.22100915286497;0.0693508279216833;0.0680496664989452;1.18679594556536;1.22088471053424;-0.146893322467804;-1.0764377117157;0.301803588867187;-0.00153723987750709;0.0107472538948059;-0.00176111457403749;-0.130837723612785;0.113818809390068;0.0120800789445639;0.00221038912422955;-0.0114733744412661;-0.00113601598422974;-0.191956490278244;0.143739596009254;-0.0167016740888357;0.0175601281225681;-0.00848154537379742;-0.465688794851303;-0.0776986181735992;-1.07178688049316;0.301817268133163;-0.00890401657670736;0.0124141061678529;-0.00168733939062804
331;0.3;0.5;1.19090555998924;1.22154493897157;0.0693493112084145;0.0679484974571378;1.18728441275066;1.22136026074317;-0.147751495242119;-1.07699763774872;0.301698088645935;-0.00143173069227487;0.0107637969776988;-0.00209976802580059;-0.130860805511475;0.113788135349751;0.0120556177571416;0.0020277660805732;-0.0117228617891669;-0.00139111280441284;-0.191846162080765;0.143751189112663;-0.0174700133502483;0.0180960781872273;-0.00838068500161171;-0.469963997602463;-0.0785585194826126;-1.07234370708466;0.301711797714233;-0.00877673085778952;0.0124784270301461;-0.00204637437127531
332;0.3;0.5;1.19135332713054;1.22200715865338;0.0693418813869795;0.0678946259527759;1.1877648787184;1.22184962482967;-0.148596197366714;-1.07746815681458;0.301626265048981;-0.00119315751362592;0.0112888542935252;-0.00185140781104565;-0.130884051322937;0.113753497600555;0.012033854611218;0.00183359009679407;-0.0120136914774776;-0.00160468916874379;-0.191780239343643;0.14377573132515;-0.0170283801853657;0.0184082072228193;-0.00823370646685362;-0.469488441944122;-0.0794052630662918;-1.07289528846741;0.30164048075676;-0.00864348467439413;0.0125624844804406;-0.00183618639130145
333;0.3;0.5;1.19181872145599;1.22247738776132;0.069345567694045;0.0678448881184875;1.18822384402977;1.22230894373304;-0.149430975317955;-1.07796180248261;0.301609694957733;-0.000975864648353308;0.0116358324885368;-0.00130576896481216;-0.130903914570808;0.113712906837463;0.0120376069098711;0.00172052998095751;-0.0123875569552183;-0.00115805701352656;-0.191720560193062;0.143783897161484;-0.0170503053814173;0.0184947866946459;-0.00810016877949238;-0.470093190670013;-0.0802336409687996;-1.07343006134033;0.301633656024933;-0.00846194848418236;0.0127615947276354;-0.00112026860006154
334;0.3;0.5;1.19228359712001;1.22295181708827;0.0693582333817219;0.0678305442999212;1.18866075180905;1.22275349305919;-0.150259926915169;-1.07846236228943;0.301585227251053;-0.00110820704139769;0.0111114354804158;-0.00159049744252116;-0.130914330482483;0.113664276897907;0.0120392516255379;0.00171547220088542;-0.0128348907455802;-0.00135704153217375;-0.191689103841782;0.143787518143654;-0.0172131359577179;0.0183130521327257;-0.00791657343506813;-0.47184693813324;-0.0810486301779747;-1.07395005226135;0.30162388086319;-0.00834296084940434;0.0128486724570394;-0.0014790267450735
335;0.3;0.5;1.19277968090498;1.22346929854976;0.0693652049053623;0.0678569864446485;1.18909409211115;1.22320820122971;-0.151078402996063;-1.07900071144104;0.301564306020737;-0.00107864406891167;0.0110344663262367;-0.00120142672676593;-0.130915939807892;0.113608546555042;0.0120347999036312;0.00174728827551007;-0.0133209191262722;-0.00111777766142041;-0.191689163446426;0.143794402480125;-0.0173870846629143;0.0178914200514555;-0.00765302497893572;-0.472625553607941;-0.0818611085414887;-1.07447326183319;0.301596283912659;-0.00829060841351748;0.0128382379189134;-0.00120872643310577
336;0.3;0.5;1.19325904830371;1.22397944287869;0.0693633862814693;0.0679105997340801;1.18952998352322;1.22367590398887;-0.151889204978943;-1.07952678203583;0.301565140485764;-0.000989947468042374;0.0110579198226333;-0.000953798764385283;-0.130913928151131;0.113547898828983;0.0120517779141665;0.0017598943086341;-0.0138233881443739;-0.000755612622015178;-0.191711768507957;0.143804669380188;-0.0176008120179176;0.0172860473394394;-0.00733233569189906;-0.472055792808533;-0.0826734602451324;-1.07500350475311;0.301595062017441;-0.0082272170111537;0.0128229213878512;-0.000826703209895641
337;0.3;0.5;1.19374002601321;1.22456352333549;0.0693589119617062;0.0681397519196274;1.18997641401898;1.22423530441553;-0.152696371078491;-1.08005678653717;0.301522612571716;-0.000919567246455699;0.0110752992331982;-0.00167611497454345;-0.130910992622375;0.113484434783459;0.0120510328561068;0.0017725711222738;-0.0143473483622074;-0.00115803885273635;-0.191896125674248;0.143879160284996;-0.0135182961821556;0.0160449221730232;-0.00677679665386677;-0.450165182352066;-0.0834842622280121;-1.07554650306702;0.301557779312134;-0.00817487947642803;0.0127829778939486;-0.00153125973884016
338;0.3;0.5;1.19422747908914;1.22504952401474;0.0693549952410792;0.0681181881152896;1.19043038245811;1.22468492352599;-0.153501853346825;-1.08059751987457;0.301468968391418;-0.000858101935591549;0.0110893435776234;-0.00151463260408491;-0.130907148122787;0.113416194915771;0.012050649151206;0.00178913515992463;-0.0149142406880856;-0.00117658858653158;-0.191847831010818;0.143851712346077;-0.0165662132203579;0.0159818418323994;-0.00675322534516454;-0.467417478561401;-0.0842927619814873;-1.0761011838913;0.301502645015717;-0.00812564324587584;0.0127733815461397;-0.00154268264304847
339;0.3;0.5;1.19472597534729;1.2255949877664;0.069352199450431;0.0682099936199244;1.19089090419735;1.22519527275979;-0.154305920004845;-1.08115017414093;0.30140420794487;-0.000808102660812438;0.0110469870269299;-0.00182216591201723;-0.130901321768761;0.11334653198719;0.0120258685201406;0.00184596423059702;-0.0154563151299953;-0.001661402056925;-0.191901654005051;0.143868044018745;-0.0164324305951595;0.015541329048574;-0.00664506945759058;-0.467802703380585;-0.0850990191102028;-1.07666325569153;0.301444321870804;-0.00807151012122631;0.0127224158495665;-0.00181582802906632
340;0.3;0.5;1.19523523428201;1.22620146834232;0.0693511364238486;0.0684395959952388;1.19135905326577;1.22577079359923;-0.155110999941826;-1.08171057701111;0.301364719867706;-0.000774039246607572;0.0110642705112696;-0.00153817678801715;-0.130892142653465;0.113279260694981;0.0119897620752454;0.00194248498883098;-0.0159472022205591;-0.00173148466274142;-0.192082852125168;0.14393338561058;-0.012489715591073;0.0145587008446455;-0.00637418357655406;-0.449946254491806;-0.0859047472476959;-1.07723009586334;0.301402509212494;-0.00804371573030949;0.0127459838986397;-0.00140612339600921
