i;T_Z;k_f;k_f_v;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
20;0.3;15.5;5.2;0.4;1.43389984210777;1.11599513225893;1.1146677739994;0.665339740138468;1.2048305352565;1.45490720702074;-0.223047062754631;-0.658937096595764;0.293354570865631;-0.00421223929151893;-0.00105933716986328;0.0454815588891506;0.686883687973022;0.449257284402847;0.296861797571182;-0.2051712423563;0.014103326946497;0.0394185408949852;0.0218267235904932;0.429861307144165;0.292049944400787;-0.486544519662857;-0.0658968314528465;0.0376180186867714;0.888774871826172;-0.738537549972534;0.294343918561935;-0.131168559193611;0.00211425009183586;0.0425671637058258
21;0.3;15.5;5.2;0.4;1.41555181529632;1.10574112905975;1.1008483633766;0.660411454258319;1.20801217426582;1.45717550880403;-0.224307730793953;-0.659482419490814;0.297737151384354;-0.00409802608191967;-0.000813218241091818;0.0408506579697132;0.655737519264221;0.449258893728256;0.299652427434921;-0.34560427069664;-0.00103369913995266;0.0214684382081032;-0.00419564917683601;0.424129188060761;0.294592082500458;-0.212921842932701;-0.0458905212581158;0.0232410710304975;0.873669862747192;-0.738932549953461;0.298251688480377;-0.156267657876015;-3.88823391404003E-05;0.0359209962189198
22;0.3;15.5;5.2;0.4;1.38907235375482;1.10277737163023;1.08514604657445;0.620774603966791;1.21172098447416;1.44674399971837;-0.225580275058746;-0.660007297992706;0.301724463701248;-0.00408081570640206;-0.000634584575891495;0.0373504459857941;0.612984180450439;0.447391301393509;0.301610857248306;-0.447411060333252;-0.0221391394734383;0.0205546300858259;-0.00722647225484252;0.420936524868012;0.297471702098846;-0.0046970029361546;-0.01508395280689;0.0400753766298294;0.856644451618195;-0.739578545093536;0.301741629838943;-0.172139257192612;-0.00251695839688182;0.0338294953107834
23;0.3;15.5;5.2;0.4;1.3583355838951;1.10553715285813;1.06885140537977;0.562013134269484;1.21538326304863;1.4309978893563;-0.22699299454689;-0.660570919513702;0.305712759494781;-0.00409815134480596;-0.000549590273294598;0.0332229658961296;0.564288973808289;0.443489044904709;0.303894817829132;-0.491594702005386;-0.0420478209853172;0.0236563235521317;0.00273260730318725;0.420834898948669;0.302477329969406;0.109094470739365;0.0165044702589512;0.0584820546209812;0.838867783546448;-0.740471661090851;0.305093467235565;-0.1764747351408;-0.00476015312597156;0.0315010696649551
24;0.3;15.5;5.2;0.4;1.32718577469283;1.11191020630658;1.05286687306964;0.499374380351194;1.21867216800733;1.41625604035288;-0.228284746408463;-0.661077558994293;0.308988094329834;-0.00412232056260109;-0.000536900071892887;0.0304288417100906;0.51551228761673;0.438098520040512;0.306389987468719;-0.483087778091431;-0.0543101318180561;0.023927578702569;0.0163487792015076;0.423587709665298;0.308588325977325;0.138765767216682;0.0413581691682339;0.0576690286397934;0.821503579616547;-0.741533279418945;0.308219164609909;-0.169929549098015;-0.00602075830101967;0.029134925454855
25;0.3;15.5;5.2;0.4;1.2988336341876;1.11910682920559;1.03816175537947;0.444605478620834;1.22158385570506;1.4061576370658;-0.229587152600288;-0.661587059497833;0.311997681856155;-0.00422424171119928;-0.000626297784037888;0.0272335726767778;0.470800668001175;0.432225406169891;0.308765143156052;-0.439343124628067;-0.0557189211249352;0.0208455342799425;0.0262163076549768;0.427892029285431;0.313703864812851;0.11378088593483;0.0515474155545235;0.0458999797701836;0.805405795574188;-0.742639064788818;0.311067014932632;-0.156169220805168;-0.0060851015150547;0.0254473313689232
26;0.3;15.5;5.2;0.4;1.27278578646262;1.12428828308981;1.02509481488418;0.399659588476968;1.22493725177338;1.40074243717701;-0.230902850627899;-0.662106871604919;0.314697802066803;-0.00429225713014603;-0.000728369690477848;0.0244108196347952;0.428629994392395;0.426470220088959;0.31113201379776;-0.375400573015213;-0.046090092509985;0.020470229908824;0.0290049761533737;0.431726783514023;0.316887319087982;0.0579712055623531;0.0467959307134151;0.0284757111221552;0.790942907333374;-0.743658244609833;0.313581109046936;-0.139938056468964;-0.00465887924656272;0.0226552691310644
27;0.3;15.5;5.2;0.4;1.2543771215332;1.12751513162057;1.01353920589699;0.370406209813757;1.22786465023158;1.39837516119716;-0.232222944498062;-0.662632942199707;0.317127138376236;-0.00424349121749401;-0.000781582202762365;0.0219713747501373;0.396672189235687;0.422702431678772;0.313661843538284;-0.310277342796326;-0.0302636101841927;0.028405100107193;0.0264637731015682;0.434805691242218;0.31923520565033;0.0011905167484656;0.0313585214316845;0.0201670899987221;0.778008937835693;-0.744445323944092;0.315866649150848;-0.125643372535706;-0.00212236726656556;0.021160539239645
28;0.3;15.5;5.2;0.4;1.24193729565525;1.12820566749967;1.00301900798441;0.354111089497425;1.23016438910223;1.39771711711706;-0.233538702130318;-0.663161158561707;0.31932532787323;-0.00413506338372827;-0.000804043258540332;0.0199222397059202;0.372868180274963;0.42066490650177;0.316582381725311;-0.210605099797249;-0.0131566943600774;0.0259417816996574;0.0191065315157175;0.436392575502396;0.321523517370224;-0.0511588342487812;0.0157490409910679;0.0274807661771774;0.766140699386597;-0.744942724704742;0.318055629730225;-0.116225771605968;0.000763285032007843;0.0201740451157093
29;0.3;15.5;5.2;0.4;1.23581419849562;1.12639200620743;0.992963799429493;0.353853527404523;1.23086897950063;1.39958932757967;-0.234847143292427;-0.663687765598297;0.321277856826782;-0.00403851550072432;-0.000797113636508584;0.0175856482237577;0.358722478151321;0.420245736837387;0.318937361240387;-0.111994497478008;0.00196889275684953;0.0205130502581596;0.00525714736431837;0.436816155910492;0.324476063251495;-0.149822309613228;0.00380966113880277;0.0264035612344742;0.754768073558807;-0.745166778564453;0.320083379745483;-0.111959725618362;0.0033089064527303;0.0183666869997978
30;0.3;15.5;5.2;0.4;1.23453180827255;1.12161605367024;0.982927045219809;0.373379043523699;1.22990770186002;1.40713326569261;-0.236154779791832;-0.664210975170136;0.32303375005722;-0.00403485493734479;-0.000816681422293186;0.0159532278776169;0.352518230676651;0.42093089222908;0.321093797683716;-0.0361352637410164;0.0113411797210574;0.0209410693496466;-0.0205367021262646;0.436484903097153;0.326351791620255;-0.299944490194321;-0.00460595265030861;0.00737487152218819;0.743430018424988;-0.745199859142303;0.321916252374649;-0.111605450510979;0.00484988652169704;0.0164875667542219
31;0.3;15.5;5.2;0.4;1.23607368011647;1.11446736052067;0.972661335726675;0.412040872442847;1.22776593666972;1.42201137162352;-0.237468615174294;-0.664732396602631;0.32456961274147;-0.00406151171773672;-0.000807583797723055;0.0138039039447904;0.351279407739639;0.422122657299042;0.323448240756989;0.00902370736002922;0.0160405859351158;0.0237813852727413;-0.0605409517884254;0.435601234436035;0.326207131147385;-0.442042142152786;-0.0121898436918855;-0.00543078035116196;0.731861174106598;-0.745167672634125;0.323518693447113;-0.113413102924824;0.00539890630170703;0.0143468957394362
32;0.3;15.5;5.2;0.4;1.23864950074531;1.10688931900858;0.960846124010497;0.460888860983512;1.2249367812958;1.44065435462476;-0.238782703876495;-0.665242195129395;0.325879156589508;-0.00402003526687622;-0.000727939361240715;0.0114069925621152;0.351824849843979;0.423534780740738;0.32636097073555;0.01425617095083;0.0186540558934212;0.0324931740760803;-0.108945049345493;0.434005796909332;0.326428472995758;-0.488147884607315;-0.0228744726628065;0.00870444346219301;0.718734085559845;-0.745160102844238;0.325112372636795;-0.118187859654427;0.00493215024471283;0.0138282421976328
33;0.3;15.5;5.2;0.4;1.2389027730753;1.10041252911495;0.949336287036632;0.500878093782316;1.22389850898167;1.45689408389053;-0.240089595317841;-0.665733098983765;0.327028304338455;-0.00395114999264479;-0.000610132468864322;0.0100934486836195;0.347487598657608;0.42496994137764;0.329721480607986;-0.0648149624466896;0.0176171381026506;0.026546647772193;-0.153351053595543;0.431255578994751;0.328069627285004;-0.407046616077423;-0.0358698777854443;0.0145280733704567;0.705908954143524;-0.745270073413849;0.326501548290253;-0.129599422216415;0.00374446529895067;0.0116904117166996
34;0.3;15.5;5.2;0.4;1.23363523310996;1.09520227039087;0.936459857487549;0.516964416610871;1.22535116442955;1.46427461226481;-0.241387948393822;-0.666202008724213;0.328116208314896;-0.00390727445483208;-0.000495271582622081;0.00905570853501558;0.332311719655991;0.4259172976017;0.331392705440521;-0.180118843913078;0.0106228841468692;0.00559927895665169;-0.184650182723999;0.427529603242874;0.329012185335159;-0.268260926008224;-0.0412173382937908;0.00170620903372765;0.69170469045639;-0.745544254779816;0.32764795422554;-0.144214123487473;0.00208025891333818;0.00864375941455364
35;0.3;15.5;5.2;0.4;1.22234566735798;1.09114806194511;0.92224457382851;0.506686455009214;1.22898495641023;1.46207008049623;-0.242684423923492;-0.666651964187622;0.329084664583206;-0.00393774406984448;-0.000412076711654663;0.00792855955660343;0.305652409791946;0.425801992416382;0.331202119588852;-0.288923978805542;-0.00261213560588658;-0.00686659105122089;-0.201029688119888;0.423700720071793;0.328761994838715;-0.126879811286926;-0.0371190384030342;-0.00584829412400723;0.6761394739151;-0.746010005474091;0.328510910272598;-0.156612128019333;0.000153376298840158;0.00669756857678294
36;0.3;15.5;5.2;0.4;1.20642931585354;1.0883965206196;0.907195333366572;0.475539106572656;1.23388707962149;1.45275842192291;-0.243980556726456;-0.667083919048309;0.329938262701035;-0.00395375303924084;-0.000321879459079355;0.00660075945779681;0.270404309034348;0.424190521240234;0.330487251281738;-0.363751769065857;-0.0189993809908628;-0.00641092471778393;-0.205121383070946;0.420618683099747;0.328448563814163;-0.0167435891926289;-0.0251739360392094;-0.000468190992251039;0.65971714258194;-0.746669352054596;0.329204559326172;-0.163308441638947;-0.00176326290238649;0.00493470719084144
37;0.3;15.5;5.2;0.4;1.18817666729488;1.08726734169999;0.891978706528906;0.432583194601379;1.23909273872211;1.44013268249403;-0.245272174477577;-0.667494714260101;0.330658048391342;-0.00392597867175937;-0.000204768759431317;0.00544924708083272;0.23098149895668;0.421057641506195;0.330182999372482;-0.395509779453278;-0.0339254811406136;-0.00239064428023994;-0.201596289873123;0.418895035982132;0.329004973173141;0.0480227321386337;-0.00962490122765303;0.00768243940547109;0.643112361431122;-0.747488021850586;0.329783946275711;-0.163505285978317;-0.00320883118547499;0.00444448320195079
